number of iterations required: 161
---utility for each state (row, column)---
(74, 79) - utility: 71.000
(74, 80) - utility: 70.913
(74, 81) - utility: 70.582
(74, 82) - utility: 69.646
(74, 83) - utility: 68.088
(74, 85) - utility: 71.548
(74, 86) - utility: 71.880
(74, 87) - utility: 72.806
(74, 88) - utility: 71.655
(74, 89) - utility: 70.683
(74, 90) - utility: 69.225
(74, 91) - utility: 67.925
(74, 93) - utility: 65.769
(74, 95) - utility: 65.555
(74, 96) - utility: 65.475
(74, 97) - utility: 67.076
(74, 98) - utility: 69.094
(74, 99) - utility: 69.238
(75, 0) - utility: 70.802
(75, 1) - utility: 69.523
(75, 2) - utility: 70.351
(75, 3) - utility: 70.576
(75, 5) - utility: 76.637
(75, 6) - utility: 76.213
(75, 7) - utility: 74.578
(75, 8) - utility: 73.202
(75, 9) - utility: 71.759
(75, 10) - utility: 70.350
(75, 11) - utility: 68.123
(75, 12) - utility: 67.080
(75, 13) - utility: 65.975
(75, 15) - utility: 69.350
(75, 16) - utility: 68.465
(75, 17) - utility: 67.197
(75, 18) - utility: 65.802
(75, 20) - utility: 67.066
(75, 22) - utility: 71.817
(75, 23) - utility: 72.030
(75, 24) - utility: 71.295
(75, 26) - utility: 78.359
(75, 27) - utility: 76.923
(75, 28) - utility: 74.294
(75, 29) - utility: 71.856
(75, 30) - utility: 71.670
(75, 31) - utility: 69.419
(75, 33) - utility: 70.078
(75, 34) - utility: 70.943
(75, 35) - utility: 69.506
(75, 36) - utility: 67.295
(75, 37) - utility: 65.215
(75, 38) - utility: 64.178
(75, 39) - utility: 63.383
(75, 40) - utility: 64.165
(75, 41) - utility: 63.151
(75, 42) - utility: 61.804
(75, 43) - utility: 63.090
(75, 44) - utility: 65.147
(75, 46) - utility: 68.615
(75, 47) - utility: 70.785
(75, 48) - utility: 71.917
(75, 49) - utility: 73.023
(75, 50) - utility: 74.107
(75, 52) - utility: 71.409
(75, 53) - utility: 72.532
(75, 54) - utility: 70.396
(75, 55) - utility: 70.495
(75, 56) - utility: 68.413
(75, 57) - utility: 69.428
(75, 58) - utility: 70.606
(75, 59) - utility: 69.459
(75, 60) - utility: 69.494
(75, 61) - utility: 68.994
(75, 65) - utility: 79.972
(75, 66) - utility: 78.644
(75, 67) - utility: 76.151
(75, 68) - utility: 74.788
(75, 69) - utility: 75.706
(75, 70) - utility: 75.539
(75, 71) - utility: 76.580
(75, 73) - utility: 73.813
(75, 74) - utility: 72.585
(75, 75) - utility: 72.544
(75, 76) - utility: 71.350
(75, 77) - utility: 72.508
(75, 78) - utility: 71.258
(75, 80) - utility: 69.823
(75, 81) - utility: 70.588
(75, 82) - utility: 70.448
(75, 83) - utility: 69.040
(75, 84) - utility: 69.054
(75, 85) - utility: 70.225
(75, 87) - utility: 71.531
(75, 88) - utility: 70.877
(75, 89) - utility: 71.926
(75, 94) - utility: 65.096
(75, 95) - utility: 66.214
(75, 96) - utility: 67.599
(75, 97) - utility: 67.742
(75, 98) - utility: 67.918
(76, 1) - utility: 68.404
(76, 2) - utility: 68.579
(76, 3) - utility: 70.475
(76, 4) - utility: 72.651
(76, 5) - utility: 74.970
(76, 6) - utility: 73.858
(76, 7) - utility: 73.404
(76, 8) - utility: 73.318
(76, 9) - utility: 71.960
(76, 10) - utility: 69.666
(76, 11) - utility: 68.375
(76, 12) - utility: 67.185
(76, 13) - utility: 66.141
(76, 14) - utility: 66.216
(76, 16) - utility: 67.197
(76, 17) - utility: 66.144
(76, 18) - utility: 65.667
(76, 19) - utility: 65.002
(76, 21) - utility: 71.499
(76, 22) - utility: 73.000
(76, 23) - utility: 73.362
(76, 24) - utility: 73.619
(76, 25) - utility: 75.360
(76, 26) - utility: 76.768
(76, 27) - utility: 75.635
(76, 28) - utility: 74.266
(76, 30) - utility: 70.506
(76, 31) - utility: 70.742
(76, 32) - utility: 69.980
(76, 33) - utility: 71.159
(76, 34) - utility: 71.116
(76, 35) - utility: 68.727
(76, 36) - utility: 68.695
(76, 37) - utility: 67.283
(76, 38) - utility: 66.473
(76, 39) - utility: 65.501
(76, 40) - utility: 65.503
(76, 41) - utility: 64.255
(76, 43) - utility: 65.096
(76, 44) - utility: 63.090
(76, 46) - utility: 69.747
(76, 47) - utility: 71.555
(76, 48) - utility: 72.824
(76, 49) - utility: 74.160
(76, 50) - utility: 75.481
(76, 53) - utility: 72.846
(76, 54) - utility: 72.397
(76, 55) - utility: 71.961
(76, 56) - utility: 69.751
(76, 57) - utility: 69.436
(76, 58) - utility: 69.456
(76, 59) - utility: 69.704
(76, 60) - utility: 70.732
(76, 61) - utility: 70.965
(76, 62) - utility: 71.945
(76, 63) - utility: 70.760
(76, 66) - utility: 78.660
(76, 68) - utility: 73.556
(76, 70) - utility: 74.298
(76, 72) - utility: 69.708
(76, 73) - utility: 72.300
(76, 74) - utility: 72.520
(76, 75) - utility: 71.466
(76, 76) - utility: 71.432
(76, 77) - utility: 71.195
(76, 78) - utility: 70.065
(76, 79) - utility: 68.892
(76, 81) - utility: 69.382
(76, 82) - utility: 69.167
(76, 83) - utility: 68.120
(76, 84) - utility: 68.975
(76, 85) - utility: 67.988
(76, 87) - utility: 72.407
(76, 88) - utility: 71.181
(76, 89) - utility: 71.941
(76, 90) - utility: 71.894
(76, 91) - utility: 70.570
(76, 92) - utility: 69.292
(76, 93) - utility: 68.054
(76, 95) - utility: 64.843
(76, 96) - utility: 67.268
(76, 97) - utility: 65.704
(76, 98) - utility: 66.534
(76, 99) - utility: 65.373
(77, 0) - utility: 70.354
(77, 1) - utility: 69.274
(77, 2) - utility: 70.605
(77, 3) - utility: 72.116
(77, 4) - utility: 73.479
(77, 5) - utility: 73.622
(77, 6) - utility: 72.755
(77, 8) - utility: 71.982
(77, 9) - utility: 70.909
(77, 10) - utility: 69.705
(77, 11) - utility: 67.540
(77, 12) - utility: 66.909
(77, 13) - utility: 66.989
(77, 14) - utility: 67.364
(77, 15) - utility: 68.661
(77, 16) - utility: 66.407
(77, 17) - utility: 64.675
(77, 18) - utility: 66.822
(77, 19) - utility: 66.043
(77, 20) - utility: 67.957
(77, 21) - utility: 69.143
(77, 22) - utility: 70.586
(77, 23) - utility: 71.966
(77, 24) - utility: 71.878
(77, 25) - utility: 74.136
(77, 26) - utility: 75.261
(77, 27) - utility: 74.362
(77, 28) - utility: 73.214
(77, 29) - utility: 71.948
(77, 30) - utility: 70.583
(77, 31) - utility: 70.750
(77, 32) - utility: 70.051
(77, 33) - utility: 71.200
(77, 34) - utility: 70.055
(77, 35) - utility: 67.902
(77, 38) - utility: 67.636
(77, 39) - utility: 66.510
(77, 40) - utility: 65.399
(77, 41) - utility: 64.284
(77, 42) - utility: 65.343
(77, 43) - utility: 66.471
(77, 46) - utility: 71.917
(77, 47) - utility: 71.826
(77, 49) - utility: 74.644
(77, 50) - utility: 76.903
(77, 51) - utility: 78.355
(77, 52) - utility: 77.078
(77, 53) - utility: 75.337
(77, 54) - utility: 74.825
(77, 55) - utility: 73.395
(77, 56) - utility: 71.910
(77, 57) - utility: 70.573
(77, 58) - utility: 69.640
(77, 59) - utility: 70.779
(77, 60) - utility: 72.017
(77, 61) - utility: 73.272
(77, 62) - utility: 74.628
(77, 64) - utility: 73.593
(77, 65) - utility: 75.551
(77, 66) - utility: 76.918
(77, 67) - utility: 74.545
(77, 68) - utility: 73.343
(77, 69) - utility: 72.129
(77, 71) - utility: 69.525
(77, 72) - utility: 68.124
(77, 73) - utility: 69.842
(77, 74) - utility: 71.064
(77, 75) - utility: 70.241
(77, 76) - utility: 69.144
(77, 77) - utility: 68.851
(77, 78) - utility: 68.887
(77, 81) - utility: 69.212
(77, 82) - utility: 70.347
(77, 85) - utility: 65.524
(77, 86) - utility: 64.444
(77, 89) - utility: 70.740
(77, 90) - utility: 70.587
(77, 91) - utility: 69.421
(77, 92) - utility: 68.381
(77, 93) - utility: 67.334
(77, 95) - utility: 62.678
(77, 97) - utility: 65.319
(77, 98) - utility: 66.408
(77, 99) - utility: 65.060
(78, 0) - utility: 69.150
(78, 1) - utility: 68.825
(78, 2) - utility: 70.012
(78, 3) - utility: 72.481
(78, 4) - utility: 72.421
(78, 5) - utility: 73.551
(78, 6) - utility: 73.385
(78, 7) - utility: 71.926
(78, 8) - utility: 69.946
(78, 9) - utility: 70.773
(78, 10) - utility: 69.495
(78, 11) - utility: 68.241
(78, 12) - utility: 67.966
(78, 13) - utility: 68.100
(78, 15) - utility: 70.274
(78, 18) - utility: 68.335
(78, 19) - utility: 68.056
(78, 20) - utility: 67.758
(78, 21) - utility: 68.294
(78, 22) - utility: 69.424
(78, 23) - utility: 70.704
(78, 24) - utility: 71.457
(78, 25) - utility: 73.822
(78, 26) - utility: 73.054
(78, 27) - utility: 74.134
(78, 28) - utility: 72.799
(78, 29) - utility: 71.520
(78, 30) - utility: 69.291
(78, 31) - utility: 68.667
(78, 32) - utility: 70.434
(78, 33) - utility: 71.376
(78, 34) - utility: 69.341
(78, 35) - utility: 68.829
(78, 36) - utility: 67.775
(78, 38) - utility: 68.935
(78, 39) - utility: 67.651
(78, 40) - utility: 65.437
(78, 41) - utility: 64.318
(78, 43) - utility: 68.967
(78, 44) - utility: 70.437
(78, 45) - utility: 71.647
(78, 46) - utility: 71.826
(78, 47) - utility: 73.025
(78, 48) - utility: 74.270
(78, 49) - utility: 76.723
(78, 51) - utility: 78.676
(78, 53) - utility: 73.937
(78, 54) - utility: 72.631
(78, 55) - utility: 73.235
(78, 56) - utility: 71.879
(78, 58) - utility: 70.083
(78, 59) - utility: 71.440
(78, 60) - utility: 72.873
(78, 61) - utility: 74.464
(78, 62) - utility: 76.032
(78, 63) - utility: 76.146
(78, 64) - utility: 75.782
(78, 65) - utility: 74.658
(78, 66) - utility: 75.517
(78, 67) - utility: 75.213
(78, 70) - utility: 71.809
(78, 71) - utility: 72.085
(78, 72) - utility: 70.102
(78, 73) - utility: 71.154
(78, 74) - utility: 70.106
(78, 75) - utility: 69.081
(78, 76) - utility: 68.104
(78, 78) - utility: 66.646
(78, 79) - utility: 67.565
(78, 80) - utility: 68.177
(78, 81) - utility: 69.234
(78, 83) - utility: 64.187
(78, 84) - utility: 63.077
(78, 85) - utility: 65.348
(78, 86) - utility: 64.628
(78, 87) - utility: 65.688
(78, 88) - utility: 66.937
(78, 89) - utility: 69.283
(78, 91) - utility: 67.215
(78, 92) - utility: 68.374
(78, 93) - utility: 67.363
(78, 94) - utility: 66.340
(78, 95) - utility: 64.977
(78, 96) - utility: 66.156
(78, 97) - utility: 65.190
(78, 98) - utility: 64.082
(78, 99) - utility: 62.905
(79, 0) - utility: 70.340
(79, 1) - utility: 68.172
(79, 2) - utility: 68.775
(79, 4) - utility: 71.229
(79, 6) - utility: 71.926
(79, 7) - utility: 69.865
(79, 8) - utility: 67.985
(79, 9) - utility: 69.324
(79, 10) - utility: 68.418
(79, 11) - utility: 68.153
(79, 12) - utility: 69.076
(79, 13) - utility: 69.280
(79, 14) - utility: 70.496
(79, 15) - utility: 71.465
(79, 16) - utility: 70.274
(79, 17) - utility: 69.235
(79, 18) - utility: 68.222
(79, 19) - utility: 66.634
(79, 20) - utility: 68.813
(79, 21) - utility: 67.725
(79, 22) - utility: 67.135
(79, 25) - utility: 73.005
(79, 26) - utility: 74.128
(79, 27) - utility: 72.911
(79, 28) - utility: 71.482
(79, 29) - utility: 70.515
(79, 32) - utility: 72.942
(79, 33) - utility: 72.952
(79, 34) - utility: 71.479
(79, 35) - utility: 70.069
(79, 36) - utility: 68.615
(79, 37) - utility: 69.985
(79, 38) - utility: 68.956
(79, 39) - utility: 67.780
(79, 40) - utility: 66.504
(79, 42) - utility: 70.145
(79, 43) - utility: 69.102
(79, 44) - utility: 70.294
(79, 45) - utility: 69.371
(79, 47) - utility: 74.074
(79, 49) - utility: 78.302
(79, 50) - utility: 79.972
(79, 51) - utility: 79.972
(79, 54) - utility: 70.393
(79, 55) - utility: 71.728
(79, 56) - utility: 70.682
(79, 57) - utility: 69.352
(79, 58) - utility: 69.088
(79, 59) - utility: 70.187
(79, 60) - utility: 70.696
(79, 61) - utility: 72.967
(79, 64) - utility: 74.549
(79, 67) - utility: 72.959
(79, 68) - utility: 74.402
(79, 69) - utility: 75.636
(79, 70) - utility: 74.189
(79, 71) - utility: 73.573
(79, 72) - utility: 72.116
(79, 73) - utility: 71.298
(79, 74) - utility: 70.226
(79, 76) - utility: 67.085
(79, 77) - utility: 67.464
(79, 78) - utility: 68.653
(79, 79) - utility: 69.968
(79, 80) - utility: 68.896
(79, 81) - utility: 67.040
(79, 82) - utility: 65.402
(79, 83) - utility: 65.435
(79, 84) - utility: 63.300
(79, 85) - utility: 63.428
(79, 86) - utility: 65.174
(79, 87) - utility: 64.648
(79, 89) - utility: 68.436
(79, 90) - utility: 69.478
(79, 91) - utility: 68.711
(79, 92) - utility: 68.491
(79, 93) - utility: 68.468
(79, 94) - utility: 67.214
(79, 95) - utility: 65.291
(79, 96) - utility: 67.555
(79, 97) - utility: 66.286
(79, 99) - utility: 60.966
(80, 0) - utility: 70.486
(80, 1) - utility: 69.135
(80, 2) - utility: 67.593
(80, 3) - utility: 69.600
(80, 4) - utility: 70.894
(80, 5) - utility: 68.504
(80, 6) - utility: 70.486
(80, 7) - utility: 70.404
(80, 8) - utility: 69.113
(80, 9) - utility: 68.260
(80, 10) - utility: 68.132
(80, 11) - utility: 69.167
(80, 12) - utility: 70.341
(80, 13) - utility: 71.544
(80, 14) - utility: 71.721
(80, 15) - utility: 72.941
(80, 17) - utility: 70.336
(80, 18) - utility: 69.331
(80, 20) - utility: 70.393
(80, 23) - utility: 78.654
(80, 24) - utility: 79.972
(80, 26) - utility: 76.871
(80, 27) - utility: 75.373
(80, 28) - utility: 73.843
(80, 29) - utility: 71.325
(80, 30) - utility: 73.408
(80, 31) - utility: 74.286
(80, 32) - utility: 74.165
(80, 33) - utility: 73.049
(80, 35) - utility: 69.530
(80, 36) - utility: 70.644
(80, 37) - utility: 71.472
(80, 38) - utility: 70.135
(80, 41) - utility: 67.713
(80, 42) - utility: 68.864
(80, 43) - utility: 69.102
(80, 44) - utility: 70.271
(80, 47) - utility: 73.999
(80, 48) - utility: 75.445
(80, 49) - utility: 76.852
(80, 52) - utility: 68.442
(80, 54) - utility: 69.356
(80, 55) - utility: 70.405
(80, 57) - utility: 68.140
(80, 58) - utility: 67.745
(80, 59) - utility: 69.964
(80, 60) - utility: 69.293
(80, 61) - utility: 71.496
(80, 63) - utility: 71.698
(80, 64) - utility: 73.022
(80, 65) - utility: 71.842
(80, 66) - utility: 72.249
(80, 67) - utility: 74.400
(80, 69) - utility: 77.222
(80, 70) - utility: 74.842
(80, 71) - utility: 74.902
(80, 73) - utility: 72.527
(80, 74) - utility: 71.236
(80, 75) - utility: 70.698
(80, 76) - utility: 68.186
(80, 77) - utility: 67.159
(80, 78) - utility: 69.480
(80, 79) - utility: 71.449
(80, 80) - utility: 70.163
(80, 81) - utility: 68.848
(80, 82) - utility: 67.531
(80, 84) - utility: 64.921
(80, 85) - utility: 65.534
(80, 86) - utility: 66.577
(80, 88) - utility: 67.511
(80, 89) - utility: 68.532
(80, 90) - utility: 69.563
(80, 91) - utility: 69.807
(80, 92) - utility: 69.627
(80, 93) - utility: 69.782
(80, 95) - utility: 66.145
(80, 96) - utility: 67.833
(80, 98) - utility: 65.314
(80, 99) - utility: 63.244
(81, 0) - utility: 71.846
(81, 1) - utility: 71.544
(81, 2) - utility: 69.224
(81, 3) - utility: 68.623
(81, 4) - utility: 69.476
(81, 5) - utility: 68.341
(81, 6) - utility: 69.213
(81, 7) - utility: 69.235
(81, 8) - utility: 69.235
(81, 9) - utility: 68.197
(81, 10) - utility: 68.863
(81, 11) - utility: 70.208
(81, 12) - utility: 71.509
(81, 14) - utility: 74.011
(81, 15) - utility: 74.318
(81, 16) - utility: 74.352
(81, 17) - utility: 72.865
(81, 18) - utility: 70.384
(81, 19) - utility: 71.591
(81, 20) - utility: 72.797
(81, 21) - utility: 74.471
(81, 22) - utility: 76.927
(81, 23) - utility: 78.479
(81, 25) - utility: 79.972
(81, 26) - utility: 78.333
(81, 27) - utility: 75.893
(81, 30) - utility: 74.788
(81, 31) - utility: 75.652
(81, 32) - utility: 75.529
(81, 33) - utility: 74.027
(81, 34) - utility: 72.565
(81, 36) - utility: 71.875
(81, 37) - utility: 72.948
(81, 39) - utility: 68.508
(81, 40) - utility: 70.859
(81, 42) - utility: 67.977
(81, 43) - utility: 69.156
(81, 44) - utility: 69.184
(81, 45) - utility: 69.933
(81, 46) - utility: 71.106
(81, 47) - utility: 72.260
(81, 48) - utility: 74.238
(81, 49) - utility: 75.322
(81, 50) - utility: 74.198
(81, 52) - utility: 70.804
(81, 53) - utility: 69.738
(81, 56) - utility: 65.796
(81, 57) - utility: 66.928
(81, 58) - utility: 67.531
(81, 59) - utility: 68.663
(81, 61) - utility: 70.396
(81, 62) - utility: 71.039
(81, 63) - utility: 70.688
(81, 64) - utility: 71.728
(81, 65) - utility: 71.996
(81, 66) - utility: 74.400
(81, 67) - utility: 75.904
(81, 68) - utility: 77.485
(81, 69) - utility: 77.477
(81, 70) - utility: 76.070
(81, 71) - utility: 74.838
(81, 72) - utility: 73.721
(81, 73) - utility: 72.588
(81, 74) - utility: 71.487
(81, 75) - utility: 72.139
(81, 78) - utility: 71.913
(81, 79) - utility: 71.744
(81, 80) - utility: 70.629
(81, 81) - utility: 69.487
(81, 82) - utility: 68.331
(81, 83) - utility: 68.437
(81, 84) - utility: 65.963
(81, 85) - utility: 66.605
(81, 86) - utility: 67.843
(81, 87) - utility: 69.129
(81, 88) - utility: 68.526
(81, 89) - utility: 69.664
(81, 90) - utility: 70.836
(81, 91) - utility: 71.037
(81, 92) - utility: 70.760
(81, 93) - utility: 69.665
(81, 95) - utility: 68.277
(81, 96) - utility: 69.196
(81, 97) - utility: 68.068
(81, 98) - utility: 66.693
(81, 99) - utility: 65.291
(82, 0) - utility: 73.092
(82, 1) - utility: 73.000
(82, 2) - utility: 71.390
(82, 4) - utility: 68.882
(82, 6) - utility: 69.232
(82, 7) - utility: 68.207
(82, 8) - utility: 68.192
(82, 9) - utility: 69.067
(82, 10) - utility: 68.210
(82, 11) - utility: 70.355
(82, 12) - utility: 71.565
(82, 14) - utility: 73.248
(82, 15) - utility: 75.593
(82, 16) - utility: 75.784
(82, 17) - utility: 73.290
(82, 18) - utility: 70.825
(82, 19) - utility: 71.599
(82, 20) - utility: 71.591
(82, 22) - utility: 74.711
(82, 23) - utility: 76.654
(82, 24) - utility: 74.168
(82, 26) - utility: 77.016
(82, 27) - utility: 76.689
(82, 28) - utility: 75.479
(82, 30) - utility: 75.928
(82, 31) - utility: 75.721
(82, 32) - utility: 75.461
(82, 33) - utility: 72.896
(82, 34) - utility: 70.620
(82, 35) - utility: 71.742
(82, 36) - utility: 72.951
(82, 37) - utility: 74.307
(82, 38) - utility: 75.578
(82, 40) - utility: 69.705
(82, 42) - utility: 66.948
(82, 43) - utility: 67.893
(82, 44) - utility: 70.054
(82, 45) - utility: 70.038
(82, 46) - utility: 71.479
(82, 47) - utility: 74.122
(82, 48) - utility: 74.281
(82, 49) - utility: 74.206
(82, 50) - utility: 75.118
(82, 51) - utility: 76.633
(82, 53) - utility: 70.544
(82, 54) - utility: 70.019
(82, 55) - utility: 67.792
(82, 57) - utility: 66.332
(82, 58) - utility: 67.417
(82, 59) - utility: 68.546
(82, 60) - utility: 67.487
(82, 61) - utility: 68.558
(82, 62) - utility: 70.754
(82, 63) - utility: 69.654
(82, 65) - utility: 72.248
(82, 67) - utility: 74.786
(82, 68) - utility: 77.237
(82, 69) - utility: 77.347
(82, 70) - utility: 76.088
(82, 72) - utility: 74.606
(82, 73) - utility: 73.290
(82, 74) - utility: 73.684
(82, 75) - utility: 73.434
(82, 76) - utility: 73.865
(82, 77) - utility: 73.963
(82, 78) - utility: 73.141
(82, 79) - utility: 73.067
(82, 80) - utility: 71.709
(82, 81) - utility: 70.404
(82, 82) - utility: 69.174
(82, 83) - utility: 68.092
(82, 85) - utility: 66.860
(82, 86) - utility: 68.041
(82, 87) - utility: 69.221
(82, 88) - utility: 70.682
(82, 89) - utility: 70.826
(82, 90) - utility: 72.148
(82, 91) - utility: 72.289
(82, 92) - utility: 72.051
(82, 93) - utility: 70.197
(82, 95) - utility: 69.320
(82, 96) - utility: 70.622
(82, 97) - utility: 68.288
(82, 98) - utility: 66.178
(82, 99) - utility: 65.086
(83, 0) - utility: 75.540
(83, 2) - utility: 70.296
(83, 3) - utility: 71.046
(83, 4) - utility: 70.053
(83, 5) - utility: 67.964
(83, 6) - utility: 67.985
(83, 7) - utility: 67.251
(83, 8) - utility: 68.007
(83, 9) - utility: 69.145
(83, 10) - utility: 69.406
(83, 12) - utility: 70.768
(83, 15) - utility: 74.904
(83, 16) - utility: 76.067
(83, 19) - utility: 70.407
(83, 22) - utility: 73.832
(83, 23) - utility: 75.094
(83, 24) - utility: 73.892
(83, 26) - utility: 75.622
(83, 27) - utility: 74.533
(83, 28) - utility: 75.854
(83, 29) - utility: 77.162
(83, 30) - utility: 75.903
(83, 31) - utility: 73.699
(83, 32) - utility: 72.863
(83, 33) - utility: 70.726
(83, 34) - utility: 69.725
(83, 36) - utility: 72.979
(83, 37) - utility: 75.431
(83, 38) - utility: 76.994
(83, 39) - utility: 79.972
(83, 42) - utility: 67.142
(83, 43) - utility: 68.317
(83, 45) - utility: 68.115
(83, 46) - utility: 70.049
(83, 48) - utility: 71.858
(83, 50) - utility: 73.855
(83, 51) - utility: 76.208
(83, 52) - utility: 74.696
(83, 53) - utility: 73.005
(83, 54) - utility: 71.409
(83, 55) - utility: 68.859
(83, 56) - utility: 67.800
(83, 57) - utility: 66.103
(83, 59) - utility: 67.477
(83, 60) - utility: 68.080
(83, 61) - utility: 68.103
(83, 62) - utility: 69.326
(83, 63) - utility: 68.466
(83, 64) - utility: 70.480
(83, 65) - utility: 71.680
(83, 66) - utility: 72.822
(83, 67) - utility: 73.690
(83, 68) - utility: 75.771
(83, 71) - utility: 77.174
(83, 72) - utility: 74.703
(83, 75) - utility: 74.578
(83, 76) - utility: 75.138
(83, 77) - utility: 75.311
(83, 78) - utility: 75.483
(83, 80) - utility: 71.567
(83, 81) - utility: 70.382
(83, 82) - utility: 69.561
(83, 83) - utility: 68.364
(83, 85) - utility: 66.786
(83, 87) - utility: 66.989
(83, 89) - utility: 70.937
(83, 90) - utility: 71.478
(83, 91) - utility: 73.545
(83, 92) - utility: 73.459
(83, 93) - utility: 72.359
(83, 94) - utility: 72.352
(83, 96) - utility: 70.950
(83, 97) - utility: 68.800
(83, 98) - utility: 67.533
(84, 0) - utility: 76.795
(84, 2) - utility: 71.155
(84, 3) - utility: 72.461
(84, 4) - utility: 71.375
(84, 5) - utility: 70.071
(84, 6) - utility: 68.922
(84, 7) - utility: 67.811
(84, 9) - utility: 70.431
(84, 10) - utility: 70.618
(84, 11) - utility: 71.965
(84, 12) - utility: 73.177
(84, 14) - utility: 79.972
(84, 16) - utility: 75.955
(84, 17) - utility: 76.946
(84, 19) - utility: 69.339
(84, 20) - utility: 71.597
(84, 22) - utility: 72.735
(84, 23) - utility: 73.735
(84, 25) - utility: 73.938
(84, 26) - utility: 75.339
(84, 27) - utility: 74.014
(84, 29) - utility: 79.972
(84, 31) - utility: 73.617
(84, 32) - utility: 72.312
(84, 34) - utility: 70.291
(84, 35) - utility: 71.679
(84, 36) - utility: 72.887
(84, 37) - utility: 74.091
(84, 38) - utility: 74.489
(84, 40) - utility: 69.265
(84, 41) - utility: 69.155
(84, 43) - utility: 67.554
(84, 44) - utility: 68.552
(84, 45) - utility: 69.720
(84, 46) - utility: 69.450
(84, 47) - utility: 70.547
(84, 48) - utility: 72.027
(84, 49) - utility: 71.938
(84, 50) - utility: 73.266
(84, 51) - utility: 74.554
(84, 52) - utility: 72.482
(84, 53) - utility: 71.653
(84, 54) - utility: 69.581
(84, 55) - utility: 68.519
(84, 56) - utility: 68.519
(84, 57) - utility: 68.231
(84, 59) - utility: 66.130
(84, 60) - utility: 67.207
(84, 61) - utility: 67.087
(84, 62) - utility: 67.969
(84, 63) - utility: 70.183
(84, 64) - utility: 70.419
(84, 65) - utility: 71.632
(84, 66) - utility: 74.078
(84, 67) - utility: 75.512
(84, 68) - utility: 77.291
(84, 69) - utility: 79.972
(84, 71) - utility: 79.972
(84, 73) - utility: 79.972
(84, 74) - utility: 77.186
(84, 75) - utility: 75.753
(84, 76) - utility: 74.510
(84, 77) - utility: 74.783
(84, 78) - utility: 76.757
(84, 79) - utility: 74.307
(84, 80) - utility: 72.918
(84, 82) - utility: 70.785
(84, 84) - utility: 68.252
(84, 85) - utility: 67.925
(84, 86) - utility: 69.208
(84, 87) - utility: 69.342
(84, 88) - utility: 72.020
(84, 89) - utility: 72.060
(84, 90) - utility: 73.555
(84, 91) - utility: 73.726
(84, 93) - utility: 73.432
(84, 94) - utility: 73.561
(84, 95) - utility: 73.652
(84, 96) - utility: 72.411
(84, 97) - utility: 71.066
(84, 98) - utility: 69.735
(84, 99) - utility: 68.552
(85, 0) - utility: 79.277
(85, 3) - utility: 73.976
(85, 4) - utility: 72.605
(85, 5) - utility: 71.230
(85, 6) - utility: 70.024
(85, 7) - utility: 68.731
(85, 9) - utility: 69.253
(85, 12) - utility: 74.556
(85, 13) - utility: 77.185
(85, 14) - utility: 77.307
(85, 15) - utility: 76.044
(85, 16) - utility: 77.093
(85, 17) - utility: 78.345
(85, 20) - utility: 74.298
(85, 21) - utility: 73.219
(85, 22) - utility: 72.183
(85, 23) - utility: 72.418
(85, 24) - utility: 71.852
(85, 25) - utility: 72.622
(85, 27) - utility: 72.791
(85, 30) - utility: 70.855
(85, 31) - utility: 72.113
(85, 32) - utility: 71.053
(85, 33) - utility: 69.521
(85, 34) - utility: 69.277
(85, 36) - utility: 72.954
(85, 37) - utility: 72.782
(85, 38) - utility: 71.918
(85, 39) - utility: 69.869
(85, 40) - utility: 70.453
(85, 41) - utility: 70.314
(85, 42) - utility: 69.268
(85, 43) - utility: 68.048
(85, 45) - utility: 71.081
(85, 47) - utility: 68.180
(85, 49) - utility: 70.919
(85, 50) - utility: 72.110
(85, 51) - utility: 73.186
(85, 52) - utility: 73.051
(85, 53) - utility: 71.717
(85, 54) - utility: 70.243
(85, 55) - utility: 68.945
(85, 56) - utility: 68.000
(85, 57) - utility: 66.781
(85, 58) - utility: 67.802
(85, 59) - utility: 68.342
(85, 60) - utility: 68.504
(85, 61) - utility: 67.338
(85, 62) - utility: 67.877
(85, 63) - utility: 69.014
(85, 64) - utility: 70.185
(85, 65) - utility: 71.368
(85, 66) - utility: 73.777
(85, 67) - utility: 73.151
(85, 72) - utility: 70.487
(85, 74) - utility: 74.816
(85, 75) - utility: 75.534
(85, 76) - utility: 76.774
(85, 77) - utility: 77.026
(85, 78) - utility: 78.578
(85, 81) - utility: 72.023
(85, 82) - utility: 71.979
(85, 83) - utility: 70.781
(85, 84) - utility: 69.454
(85, 85) - utility: 68.036
(85, 86) - utility: 66.985
(85, 88) - utility: 70.835
(85, 89) - utility: 70.875
(85, 91) - utility: 74.974
(85, 92) - utility: 74.132
(85, 93) - utility: 75.851
(85, 94) - utility: 74.790
(85, 95) - utility: 73.685
(85, 96) - utility: 73.621
(85, 97) - utility: 72.119
(85, 98) - utility: 70.702
(85, 99) - utility: 68.377
(86, 0) - utility: 79.266
(86, 1) - utility: 79.088
(86, 2) - utility: 76.563
(86, 3) - utility: 74.070
(86, 5) - utility: 70.991
(86, 6) - utility: 70.960
(86, 7) - utility: 68.656
(86, 8) - utility: 67.503
(86, 9) - utility: 68.096
(86, 10) - utility: 68.735
(86, 11) - utility: 68.239
(86, 13) - utility: 75.923
