number of iterations required: 900
---utility for each state (row, column)---
(63, 64) - utility: 60.231
(63, 65) - utility: 59.339
(63, 67) - utility: 62.058
(63, 70) - utility: 75.990
(63, 71) - utility: 72.946
(63, 72) - utility: 73.576
(63, 73) - utility: 71.676
(63, 74) - utility: 70.196
(63, 76) - utility: 69.426
(63, 77) - utility: 68.421
(63, 78) - utility: 66.699
(63, 80) - utility: 66.958
(63, 81) - utility: 66.852
(63, 82) - utility: 67.938
(63, 83) - utility: 67.858
(63, 85) - utility: 64.875
(63, 86) - utility: 63.911
(63, 87) - utility: 63.053
(63, 88) - utility: 64.316
(63, 89) - utility: 64.431
(63, 90) - utility: 63.049
(63, 91) - utility: 61.710
(63, 92) - utility: 59.765
(63, 93) - utility: 57.647
(63, 94) - utility: 57.260
(63, 96) - utility: 1.421
(63, 97) - utility: 21.743
(63, 98) - utility: 44.666
(63, 99) - utility: 50.095
(64, 1) - utility: 62.661
(64, 2) - utility: 60.192
(64, 3) - utility: 60.904
(64, 4) - utility: 57.667
(64, 5) - utility: 55.398
(64, 6) - utility: 52.346
(64, 7) - utility: 43.059
(64, 8) - utility: 41.657
(64, 10) - utility: 45.530
(64, 11) - utility: 49.987
(64, 12) - utility: 51.051
(64, 13) - utility: 52.084
(64, 15) - utility: 50.746
(64, 16) - utility: 56.280
(64, 18) - utility: 53.957
(64, 19) - utility: 51.671
(64, 20) - utility: 50.618
(64, 22) - utility: 47.799
(64, 24) - utility: 51.634
(64, 25) - utility: 53.819
(64, 26) - utility: 62.581
(64, 30) - utility: 67.277
(64, 31) - utility: 67.107
(64, 33) - utility: 62.041
(64, 34) - utility: 60.863
(64, 35) - utility: 67.549
(64, 36) - utility: 70.959
(64, 37) - utility: 71.438
(64, 38) - utility: 66.307
(64, 39) - utility: 68.280
(64, 42) - utility: 48.032
(64, 43) - utility: 47.619
(64, 44) - utility: 52.423
(64, 46) - utility: 41.789
(64, 47) - utility: 48.595
(64, 48) - utility: 47.732
(64, 52) - utility: 40.776
(64, 54) - utility: 43.592
(64, 55) - utility: 42.439
(64, 57) - utility: 45.108
(64, 58) - utility: 45.030
(64, 60) - utility: 35.039
(64, 61) - utility: 45.419
(64, 62) - utility: 41.423
(64, 63) - utility: 42.867
(64, 64) - utility: 44.126
(64, 65) - utility: 46.582
(64, 66) - utility: 56.025
(64, 67) - utility: 64.105
(64, 68) - utility: 79.066
(64, 69) - utility: 79.676
(64, 70) - utility: 78.593
(64, 71) - utility: 74.671
(64, 72) - utility: 74.872
(64, 73) - utility: 72.580
(64, 74) - utility: 72.160
(64, 75) - utility: 71.551
(64, 76) - utility: 70.478
(64, 77) - utility: 69.426
(64, 78) - utility: 61.147
(64, 79) - utility: 69.148
(64, 80) - utility: 69.079
(64, 81) - utility: 68.810
(64, 82) - utility: 68.993
(64, 83) - utility: 68.755
(64, 84) - utility: 66.887
(64, 85) - utility: 65.866
(64, 86) - utility: 64.755
(64, 87) - utility: 64.847
(64, 88) - utility: 64.009
(64, 89) - utility: 62.235
(64, 90) - utility: 59.828
(64, 91) - utility: 58.129
(64, 93) - utility: 53.801
(64, 95) - utility: -1.322
(64, 96) - utility: -1.050
(64, 98) - utility: 47.468
(64, 99) - utility: 52.669
(65, 0) - utility: 65.643
(65, 1) - utility: 63.812
(65, 2) - utility: 61.817
(65, 4) - utility: 58.324
(65, 5) - utility: 56.246
(65, 6) - utility: 53.837
(65, 7) - utility: 42.668
(65, 8) - utility: 42.058
(65, 9) - utility: 42.517
(65, 10) - utility: 46.810
(65, 11) - utility: 51.093
(65, 12) - utility: 50.437
(65, 13) - utility: 52.922
(65, 14) - utility: 55.208
(65, 16) - utility: 57.733
(65, 17) - utility: 57.606
(65, 18) - utility: 56.187
(65, 19) - utility: 50.907
(65, 20) - utility: 51.176
(65, 21) - utility: 50.514
(65, 22) - utility: 49.666
(65, 23) - utility: 48.416
(65, 24) - utility: 48.771
(65, 25) - utility: 53.728
(65, 26) - utility: 64.518
(65, 27) - utility: 72.525
(65, 29) - utility: 68.581
(65, 30) - utility: 68.199
(65, 31) - utility: 66.671
(65, 32) - utility: 64.640
(65, 33) - utility: 64.234
(65, 34) - utility: 60.700
(65, 37) - utility: 71.779
(65, 39) - utility: 69.440
(65, 40) - utility: 68.797
(65, 41) - utility: 57.813
(65, 45) - utility: 50.131
(65, 47) - utility: 50.219
(65, 48) - utility: 48.278
(65, 49) - utility: 46.183
(65, 50) - utility: 42.902
(65, 51) - utility: 43.378
(65, 52) - utility: 41.341
(65, 54) - utility: 43.356
(65, 55) - utility: 42.105
(65, 56) - utility: 41.020
(65, 57) - utility: 39.277
(65, 58) - utility: 39.428
(65, 59) - utility: 38.056
(65, 60) - utility: 35.447
(65, 61) - utility: 46.528
(65, 62) - utility: 41.318
(65, 63) - utility: 40.691
(65, 64) - utility: 44.584
(65, 65) - utility: 47.560
(65, 66) - utility: 56.954
(65, 68) - utility: 81.908
(65, 69) - utility: 80.944
(65, 70) - utility: 78.678
(65, 71) - utility: 75.149
(65, 72) - utility: 74.866
(65, 74) - utility: 73.145
(65, 75) - utility: 72.562
(65, 79) - utility: 71.081
(65, 80) - utility: 70.027
(65, 81) - utility: 70.885
(65, 82) - utility: 71.179
(65, 83) - utility: 68.564
(65, 84) - utility: 67.677
(65, 85) - utility: 65.742
(65, 86) - utility: 63.662
(65, 87) - utility: 65.833
(65, 88) - utility: 63.868
(65, 90) - utility: 43.803
(65, 91) - utility: 47.236
(65, 92) - utility: 45.343
(65, 93) - utility: 45.289
(65, 94) - utility: 43.502
(65, 97) - utility: 49.578
(65, 99) - utility: 52.722
(66, 0) - utility: 66.752
(66, 1) - utility: 64.689
(66, 2) - utility: 63.611
(66, 3) - utility: 63.342
(66, 4) - utility: 59.371
(66, 6) - utility: 41.901
(66, 7) - utility: 43.150
(66, 8) - utility: 42.506
(66, 9) - utility: 42.625
(66, 10) - utility: 47.453
(66, 12) - utility: 39.565
(66, 13) - utility: 53.666
(66, 14) - utility: 57.454
(66, 15) - utility: 56.949
(66, 16) - utility: 54.921
(66, 17) - utility: 52.305
(66, 18) - utility: 53.156
(66, 20) - utility: 51.990
(66, 21) - utility: 51.227
(66, 22) - utility: 50.394
(66, 23) - utility: 50.090
(66, 24) - utility: 48.863
(66, 26) - utility: 65.731
(66, 27) - utility: 74.492
(66, 28) - utility: 77.267
(66, 29) - utility: 69.545
(66, 30) - utility: 69.254
(66, 31) - utility: 66.313
(66, 32) - utility: 65.027
(66, 33) - utility: 64.174
(66, 34) - utility: 61.075
(66, 35) - utility: 64.552
(66, 37) - utility: 72.736
(66, 38) - utility: 72.728
(66, 39) - utility: 71.660
(66, 40) - utility: 69.697
(66, 41) - utility: 58.433
(66, 42) - utility: 54.727
(66, 43) - utility: 46.450
(66, 44) - utility: 49.713
(66, 45) - utility: 50.815
(66, 46) - utility: 51.303
(66, 47) - utility: 51.146
(66, 49) - utility: 46.966
(66, 50) - utility: 43.024
(66, 51) - utility: 41.476
(66, 52) - utility: 39.890
(66, 54) - utility: 44.111
(66, 55) - utility: 43.880
(66, 56) - utility: 41.672
(66, 57) - utility: 33.581
(66, 59) - utility: 38.742
(66, 61) - utility: 50.415
(66, 64) - utility: 45.313
(66, 65) - utility: 46.095
(66, 66) - utility: 60.110
(66, 67) - utility: 79.098
(66, 68) - utility: 83.114
(66, 69) - utility: 80.867
(66, 71) - utility: 76.955
(66, 72) - utility: 75.827
(66, 73) - utility: 73.368
(66, 74) - utility: 71.420
(66, 75) - utility: 73.456
(66, 76) - utility: 72.871
(66, 77) - utility: 71.912
(66, 79) - utility: 72.160
(66, 81) - utility: 71.901
(66, 83) - utility: 54.783
(66, 84) - utility: 58.102
(66, 85) - utility: 57.190
(66, 86) - utility: 62.461
(66, 87) - utility: 67.232
(66, 88) - utility: 65.691
(66, 89) - utility: 51.593
(66, 90) - utility: 32.608
(66, 92) - utility: 44.874
(66, 93) - utility: 41.335
(66, 94) - utility: 34.006
(66, 95) - utility: 30.517
(66, 97) - utility: 51.467
(66, 98) - utility: 54.783
(66, 99) - utility: 54.650
(67, 0) - utility: 67.903
(67, 1) - utility: 65.433
(67, 4) - utility: 44.750
(67, 5) - utility: 43.340
(67, 6) - utility: 42.325
(67, 7) - utility: 42.668
(67, 10) - utility: 47.394
(67, 11) - utility: 50.362
(67, 13) - utility: 54.371
(67, 15) - utility: 56.596
(67, 16) - utility: 55.739
(67, 17) - utility: 53.795
(67, 18) - utility: 53.984
(67, 19) - utility: 53.103
(67, 20) - utility: 52.793
(67, 21) - utility: 51.933
(67, 22) - utility: 49.961
(67, 23) - utility: 50.888
(67, 24) - utility: 50.589
(67, 25) - utility: 59.102
(67, 26) - utility: 63.485
(67, 27) - utility: 74.919
(67, 28) - utility: 80.818
(67, 30) - utility: 70.510
(67, 31) - utility: 66.994
(67, 32) - utility: 62.099
(67, 35) - utility: 65.852
(67, 36) - utility: 72.911
(67, 37) - utility: 73.706
(67, 38) - utility: 73.830
(67, 39) - utility: 72.727
(67, 40) - utility: 70.477
(67, 41) - utility: 59.489
(67, 43) - utility: 45.645
(67, 44) - utility: 50.662
(67, 45) - utility: 51.584
(67, 46) - utility: 50.769
(67, 47) - utility: 51.823
(67, 49) - utility: 48.102
(67, 50) - utility: 43.320
(67, 53) - utility: 45.774
(67, 54) - utility: 44.748
(67, 55) - utility: 44.733
(67, 57) - utility: 34.257
(67, 58) - utility: 35.637
(67, 59) - utility: 39.283
(67, 60) - utility: 46.967
(67, 61) - utility: 49.302
(67, 62) - utility: 45.524
(67, 63) - utility: 43.802
(67, 64) - utility: 45.839
(67, 65) - utility: 45.074
(67, 66) - utility: 60.298
(67, 67) - utility: 82.019
(67, 68) - utility: 83.683
(67, 69) - utility: 81.658
(67, 70) - utility: 81.117
(67, 71) - utility: 78.118
(67, 73) - utility: 75.494
(67, 75) - utility: 74.762
(67, 76) - utility: 73.888
(67, 78) - utility: 67.754
(67, 79) - utility: 70.430
(67, 80) - utility: 70.120
(67, 81) - utility: 72.860
(67, 83) - utility: 56.323
(67, 86) - utility: 63.363
(67, 87) - utility: 68.921
(67, 88) - utility: 62.229
(67, 90) - utility: 30.697
(67, 91) - utility: 34.204
(67, 92) - utility: 45.934
(67, 93) - utility: 42.381
(67, 96) - utility: 52.724
(67, 97) - utility: 51.753
(67, 98) - utility: 55.956
(67, 99) - utility: 55.375
(68, 0) - utility: 69.120
(68, 1) - utility: 66.001
(68, 2) - utility: 65.128
(68, 3) - utility: 60.731
(68, 5) - utility: 42.576
(68, 6) - utility: 42.740
(68, 7) - utility: 43.301
(68, 8) - utility: 44.462
(68, 9) - utility: 48.865
(68, 10) - utility: 48.884
(68, 11) - utility: 51.420
(68, 12) - utility: 51.866
(68, 13) - utility: 55.108
(68, 14) - utility: 57.675
(68, 15) - utility: 57.469
(68, 17) - utility: 54.259
(68, 18) - utility: 53.537
(68, 19) - utility: 51.827
(68, 20) - utility: 52.266
(68, 21) - utility: 51.415
(68, 22) - utility: 48.902
(68, 23) - utility: 51.735
(68, 24) - utility: 51.390
(68, 26) - utility: 63.457
(68, 27) - utility: 75.294
(68, 28) - utility: 82.627
(68, 30) - utility: 71.890
(68, 31) - utility: 46.724
(68, 32) - utility: 26.682
(68, 33) - utility: -0.765
(68, 34) - utility: -2.002
(68, 36) - utility: 73.352
(68, 37) - utility: 74.771
(68, 38) - utility: 73.653
(68, 41) - utility: 58.917
(68, 42) - utility: 65.275
(68, 44) - utility: 53.077
(68, 45) - utility: 52.504
(68, 46) - utility: 51.227
(68, 47) - utility: 52.660
(68, 48) - utility: 50.853
(68, 49) - utility: 49.358
(68, 51) - utility: 50.312
(68, 52) - utility: 48.833
(68, 53) - utility: 47.744
(68, 54) - utility: 45.238
(68, 55) - utility: 45.347
(68, 56) - utility: 42.840
(68, 57) - utility: 34.569
(68, 58) - utility: 35.855
(68, 59) - utility: 38.013
(68, 61) - utility: 51.952
(68, 62) - utility: 47.105
(68, 63) - utility: 45.148
(68, 64) - utility: 45.505
(68, 65) - utility: 44.908
(68, 67) - utility: 84.299
(68, 68) - utility: 83.939
(68, 69) - utility: 83.766
(68, 70) - utility: 82.500
(68, 71) - utility: 79.993
(68, 72) - utility: 77.572
(68, 73) - utility: 75.145
(68, 74) - utility: 74.043
(68, 75) - utility: 75.866
(68, 76) - utility: 74.762
(68, 77) - utility: 66.165
(68, 78) - utility: 64.499
(68, 80) - utility: 70.675
(68, 82) - utility: 42.672
(68, 83) - utility: 57.085
(68, 84) - utility: 63.253
(68, 85) - utility: 61.373
(68, 86) - utility: 63.519
(68, 87) - utility: 72.585
(68, 89) - utility: 67.799
(68, 91) - utility: 33.659
(68, 92) - utility: 47.162
(68, 93) - utility: 42.523
(68, 94) - utility: 33.458
(68, 95) - utility: 40.738
(68, 96) - utility: 47.951
(68, 97) - utility: 49.908
(68, 98) - utility: 57.312
(68, 99) - utility: 56.052
(69, 1) - utility: 48.690
(69, 3) - utility: 41.795
(69, 5) - utility: 43.143
(69, 6) - utility: 44.492
(69, 7) - utility: 43.823
(69, 8) - utility: 45.881
(69, 9) - utility: 50.080
(69, 10) - utility: 49.237
(69, 11) - utility: 51.068
(69, 12) - utility: 50.909
(69, 13) - utility: 55.939
(69, 14) - utility: 58.801
(69, 15) - utility: 56.906
(69, 16) - utility: 56.146
(69, 17) - utility: 55.085
(69, 18) - utility: 53.132
(69, 19) - utility: 52.204
(69, 20) - utility: 50.434
(69, 21) - utility: 49.690
(69, 23) - utility: 54.048
(69, 24) - utility: 52.046
(69, 25) - utility: 46.831
(69, 26) - utility: 64.041
(69, 27) - utility: 78.071
(69, 28) - utility: 83.324
(69, 29) - utility: 83.032
(69, 30) - utility: 75.994
(69, 33) - utility: -4.000
(69, 35) - utility: 71.070
(69, 36) - utility: 75.364
(69, 37) - utility: 74.770
(69, 38) - utility: 74.494
(69, 39) - utility: 68.198
(69, 40) - utility: 68.009
(69, 42) - utility: 66.945
(69, 44) - utility: 53.869
(69, 45) - utility: 44.043
(69, 46) - utility: 47.052
(69, 47) - utility: 52.468
(69, 48) - utility: 51.638
(69, 49) - utility: 44.047
(69, 50) - utility: 51.008
(69, 51) - utility: 51.183
(69, 52) - utility: 49.452
(69, 53) - utility: 48.575
(69, 54) - utility: 45.534
(69, 55) - utility: 44.985
(69, 57) - utility: 32.549
(69, 58) - utility: 36.251
(69, 59) - utility: 38.814
(69, 60) - utility: 44.420
(69, 62) - utility: 47.390
(69, 63) - utility: 45.507
(69, 64) - utility: 47.462
(69, 66) - utility: 83.500
(69, 67) - utility: 85.460
(69, 68) - utility: 85.026
(69, 69) - utility: 85.011
(69, 70) - utility: 83.747
(69, 72) - utility: 66.448
(69, 73) - utility: 73.077
(69, 74) - utility: 75.875
(69, 75) - utility: 77.241
(69, 77) - utility: 66.185
(69, 78) - utility: 65.155
(69, 79) - utility: 71.113
(69, 80) - utility: 70.305
(69, 83) - utility: 57.574
(69, 84) - utility: 63.795
(69, 85) - utility: 61.696
(69, 86) - utility: 64.719
(69, 87) - utility: 74.685
(69, 88) - utility: 75.685
(69, 89) - utility: 68.706
(69, 90) - utility: 60.808
(69, 92) - utility: 50.076
(69, 93) - utility: 43.664
(69, 94) - utility: 33.100
(69, 95) - utility: 41.312
(69, 98) - utility: 59.169
(69, 99) - utility: 57.865
(70, 1) - utility: 46.399
(70, 2) - utility: 44.493
(70, 3) - utility: 43.585
(70, 4) - utility: 44.005
(70, 5) - utility: 43.570
(70, 6) - utility: 44.044
(70, 8) - utility: 46.243
(70, 10) - utility: 48.223
(70, 11) - utility: 52.012
(70, 12) - utility: 50.953
(70, 13) - utility: 58.180
(70, 14) - utility: 60.189
(70, 15) - utility: 58.746
(70, 17) - utility: 53.397
(70, 18) - utility: 52.569
(70, 19) - utility: 50.835
(70, 20) - utility: 49.641
(70, 21) - utility: 50.276
(70, 22) - utility: 45.890
(70, 23) - utility: 56.244
(70, 25) - utility: 45.883
(70, 26) - utility: 66.510
(70, 27) - utility: 81.417
(70, 28) - utility: 85.120
(70, 29) - utility: 83.661
(70, 30) - utility: 76.125
(70, 32) - utility: 74.952
(70, 34) - utility: 69.353
(70, 35) - utility: 71.482
(70, 36) - utility: 76.977
(70, 37) - utility: 76.938
(70, 38) - utility: 76.238
(70, 39) - utility: 68.347
(70, 40) - utility: 68.895
(70, 41) - utility: 66.304
(70, 42) - utility: 67.841
(70, 43) - utility: 66.699
(70, 44) - utility: 57.041
(70, 45) - utility: 43.046
(70, 46) - utility: 46.083
(70, 47) - utility: 53.962
(70, 48) - utility: 53.186
(70, 50) - utility: 52.552
(70, 51) - utility: 50.805
(70, 52) - utility: 50.021
(70, 53) - utility: 48.196
(70, 54) - utility: 45.849
(70, 55) - utility: 44.222
(70, 58) - utility: 36.902
(70, 59) - utility: 38.975
(70, 61) - utility: 42.327
(70, 62) - utility: 42.368
(70, 64) - utility: 48.357
(70, 65) - utility: 65.185
(70, 66) - utility: 81.835
(70, 67) - utility: 86.888
(70, 68) - utility: 86.098
(70, 69) - utility: 84.978
(70, 71) - utility: 61.140
(70, 72) - utility: 67.721
(70, 73) - utility: 74.530
(70, 74) - utility: 77.063
(70, 75) - utility: 77.124
(70, 76) - utility: 73.500
(70, 77) - utility: 67.200
(70, 79) - utility: 72.907
(70, 80) - utility: 71.142
(70, 81) - utility: 72.635
(70, 82) - utility: 71.679
(70, 84) - utility: 65.691
(70, 85) - utility: 60.572
(70, 87) - utility: 76.800
(70, 88) - utility: 78.901
(70, 89) - utility: 70.951
(70, 90) - utility: 60.640
(70, 91) - utility: 56.860
(70, 92) - utility: 52.772
(70, 93) - utility: 44.785
(70, 94) - utility: 31.222
(70, 95) - utility: 42.911
(70, 96) - utility: 42.859
(70, 97) - utility: 47.290
(70, 98) - utility: 56.905
(70, 99) - utility: 55.494
(71, 0) - utility: 49.820
(71, 1) - utility: 47.273
(71, 2) - utility: 44.981
(71, 3) - utility: 44.020
(71, 4) - utility: 44.717
(71, 5) - utility: 44.057
(71, 6) - utility: 44.710
(71, 7) - utility: 49.106
(71, 8) - utility: 48.090
(71, 9) - utility: 51.314
(71, 10) - utility: 49.621
(71, 12) - utility: 48.085
(71, 13) - utility: 60.830
(71, 14) - utility: 60.118
(71, 15) - utility: 55.382
(71, 16) - utility: 55.093
(71, 17) - utility: 54.225
(71, 18) - utility: 53.397
(71, 20) - utility: 44.717
(71, 23) - utility: 58.299
(71, 24) - utility: 54.043
(71, 25) - utility: 45.147
(71, 26) - utility: 66.803
(71, 27) - utility: 85.108
(71, 28) - utility: 86.891
(71, 29) - utility: 85.527
(71, 30) - utility: 74.882
(71, 31) - utility: 74.554
(71, 32) - utility: 75.949
(71, 33) - utility: 74.279
(71, 34) - utility: 70.014
(71, 35) - utility: 73.227
(71, 36) - utility: 78.691
(71, 37) - utility: 79.255
(71, 38) - utility: 76.837
(71, 39) - utility: 69.418
(71, 41) - utility: 62.376
(71, 42) - utility: 69.083
(71, 43) - utility: 67.343
(71, 45) - utility: 41.511
(71, 46) - utility: 46.111
(71, 47) - utility: 55.775
(71, 48) - utility: 53.812
(71, 50) - utility: 49.306
(71, 51) - utility: 51.690
(71, 52) - utility: 49.778
(71, 54) - utility: 32.424
(71, 55) - utility: 24.823
(71, 56) - utility: 25.086
(71, 57) - utility: 29.775
(71, 58) - utility: 37.161
(71, 59) - utility: 39.778
(71, 60) - utility: 43.975
(71, 61) - utility: 42.907
(71, 63) - utility: 42.986
(71, 64) - utility: 46.915
(71, 65) - utility: 66.081
(71, 66) - utility: 84.369
(71, 67) - utility: 88.767
(71, 68) - utility: 87.276
(71, 70) - utility: 85.022
(71, 72) - utility: 69.811
(71, 73) - utility: 77.268
(71, 74) - utility: 78.396
(71, 75) - utility: 79.822
(71, 77) - utility: 67.312
(71, 78) - utility: 74.516
(71, 79) - utility: 74.099
(71, 80) - utility: 72.896
(71, 81) - utility: 72.595
(71, 84) - utility: 67.211
(71, 85) - utility: 59.434
(71, 86) - utility: 65.754
(71, 87) - utility: 77.558
(71, 88) - utility: 79.892
(71, 89) - utility: 72.193
(71, 91) - utility: 42.467
(71, 92) - utility: 38.202
(71, 94) - utility: 28.511
(71, 95) - utility: 46.183
(71, 96) - utility: 41.577
(71, 98) - utility: 59.052
(71, 99) - utility: 56.069
(72, 0) - utility: 44.752
(72, 1) - utility: 42.647
(72, 2) - utility: 41.774
(72, 3) - utility: 41.623
(72, 4) - utility: 44.189
(72, 5) - utility: 44.117
(72, 6) - utility: 46.069
(72, 7) - utility: 49.139
(72, 8) - utility: 47.073
(72, 10) - utility: 42.894
(72, 12) - utility: 47.150
(72, 13) - utility: 62.018
(72, 15) - utility: 54.263
(72, 16) - utility: 55.912
(72, 17) - utility: 53.996
(72, 19) - utility: 62.481
(72, 21) - utility: 41.386
(72, 22) - utility: 57.706
(72, 23) - utility: 56.145
(72, 25) - utility: 40.635
(72, 27) - utility: 88.299
(72, 28) - utility: 87.120
(72, 30) - utility: 75.800
(72, 31) - utility: 75.331
(72, 32) - utility: 77.342
(72, 35) - utility: 72.607
(72, 36) - utility: 80.348
(72, 37) - utility: 79.366
(72, 38) - utility: 75.955
(72, 40) - utility: 71.960
(72, 42) - utility: 71.062
(72, 43) - utility: 69.239
(72, 44) - utility: 61.403
(72, 47) - utility: 57.984
(72, 48) - utility: 55.509
(72, 49) - utility: 49.873
(72, 50) - utility: 49.682
(72, 51) - utility: 52.931
(72, 52) - utility: 51.431
(72, 54) - utility: 22.695
(72, 55) - utility: 25.419
(72, 56) - utility: 24.903
(72, 57) - utility: 29.866
(72, 58) - utility: 38.278
(72, 59) - utility: 40.134
(72, 60) - utility: 45.239
(72, 61) - utility: 43.367
(72, 62) - utility: 42.522
(72, 63) - utility: 43.089
(72, 64) - utility: 45.653
(72, 65) - utility: 67.075
(72, 66) - utility: 87.221
(72, 67) - utility: 90.674
(72, 68) - utility: 88.243
(72, 69) - utility: 85.525
(72, 70) - utility: 83.511
(72, 71) - utility: 84.574
(72, 73) - utility: 80.297
(72, 74) - utility: 79.399
(72, 75) - utility: 79.745
(72, 76) - utility: 81.602
(72, 78) - utility: 76.461
(72, 79) - utility: 75.184
(72, 80) - utility: 73.754
(72, 81) - utility: 73.525
(72, 82) - utility: 73.229
(72, 83) - utility: 70.596
(72, 84) - utility: 69.082
(72, 85) - utility: 57.160
(72, 86) - utility: 65.950
(72, 87) - utility: 79.772
(72, 88) - utility: 82.205
(72, 90) - utility: 62.441
(72, 93) - utility: 4.855
(72, 94) - utility: 26.712
(72, 95) - utility: 50.814
(72, 97) - utility: 60.349
(72, 98) - utility: 60.221
(72, 99) - utility: 56.455
(73, 0) - utility: 46.843
(73, 1) - utility: 43.082
(73, 2) - utility: 40.949
(73, 3) - utility: 41.859
(73, 4) - utility: 45.128
(73, 5) - utility: 44.471
(73, 6) - utility: 46.561
(73, 8) - utility: 44.382
(73, 9) - utility: 43.817
(73, 10) - utility: 43.486
(73, 11) - utility: 41.858
(73, 13) - utility: 64.710
(73, 14) - utility: 61.150
(73, 15) - utility: 54.793
(73, 16) - utility: 58.326
(73, 19) - utility: 63.320
(73, 21) - utility: 39.919
(73, 22) - utility: 59.407
(73, 23) - utility: 57.279
(73, 26) - utility: 83.615
(73, 30) - utility: 76.867
(73, 31) - utility: 77.235
(73, 32) - utility: 77.307
(73, 33) - utility: 83.355
(73, 34) - utility: 84.116
(73, 36) - utility: 81.191
(73, 37) - utility: 80.044
(73, 38) - utility: 77.750
(73, 39) - utility: 77.260
(73, 40) - utility: 74.132
(73, 41) - utility: 73.753
(73, 42) - utility: 73.450
(73, 43) - utility: 72.128
(73, 44) - utility: 62.462
(73, 45) - utility: 61.607
(73, 46) - utility: 60.470
(73, 47) - utility: 59.076
(73, 48) - utility: 56.656
(73, 50) - utility: 43.448
(73, 52) - utility: 36.186
(73, 53) - utility: 34.684
(73, 55) - utility: 24.886
(73, 56) - utility: 23.536
(73, 57) - utility: 29.865
(73, 58) - utility: 39.632
(73, 59) - utility: 40.286
(73, 60) - utility: 45.421
(73, 61) - utility: 45.049
(73, 62) - utility: 44.146
(73, 63) - utility: 43.434
(73, 64) - utility: 43.924
(73, 65) - utility: 69.345
(73, 66) - utility: 91.672
(73, 67) - utility: 91.292
(73, 68) - utility: 89.443
(73, 69) - utility: 87.780
(73, 70) - utility: 84.231
(73, 71) - utility: 84.512
(73, 72) - utility: 82.436
(73, 73) - utility: 81.474
(73, 74) - utility: 80.297
(73, 75) - utility: 79.301
(73, 77) - utility: 75.732
(73, 78) - utility: 76.029
(73, 79) - utility: 74.053
(73, 80) - utility: 71.031
(73, 81) - utility: 69.950
(73, 82) - utility: 68.162
(73, 83) - utility: 66.760
(73, 84) - utility: 66.230
(73, 85) - utility: 55.344
(73, 86) - utility: 66.204
(73, 87) - utility: 82.253
(73, 88) - utility: 83.598
(73, 90) - utility: 64.492
(73, 91) - utility: 57.368
(73, 92) - utility: 28.176
(73, 93) - utility: 2.235
(73, 94) - utility: 26.820
(73, 95) - utility: 54.519
(73, 97) - utility: 61.177
(73, 98) - utility: 61.488
(73, 99) - utility: 56.748
(74, 0) - utility: 47.955
(74, 1) - utility: 44.686
(74, 2) - utility: 42.348
(74, 3) - utility: 42.143
(74, 4) - utility: 47.451
(74, 6) - utility: 48.673
(74, 7) - utility: 46.568
(74, 8) - utility: 46.275
(74, 9) - utility: 44.391
(74, 10) - utility: 44.247
(74, 11) - utility: 43.446
(74, 12) - utility: 40.538
(74, 14) - utility: 48.948
(74, 15) - utility: 54.300
(74, 16) - utility: 59.555
(74, 18) - utility: 66.350
(74, 19) - utility: 64.171
(74, 20) - utility: 6.908
(74, 21) - utility: 38.038
(74, 22) - utility: 62.910
(74, 25) - utility: 74.073
(74, 26) - utility: 81.961
(74, 28) - utility: 78.806
(74, 29) - utility: 72.063
(74, 30) - utility: 77.842
(74, 31) - utility: 78.298
(74, 32) - utility: 77.587
(74, 33) - utility: 85.119
(74, 34) - utility: 85.324
(74, 35) - utility: 83.709
(74, 36) - utility: 82.410
(74, 38) - utility: 78.557
(74, 39) - utility: 77.303
(74, 40) - utility: 75.987
(74, 41) - utility: 74.725
(74, 42) - utility: 74.556
(74, 44) - utility: 62.200
(74, 45) - utility: 61.400
(74, 46) - utility: 57.884
(74, 47) - utility: 55.393
(74, 48) - utility: 54.266
(74, 50) - utility: 42.012
(74, 51) - utility: 31.702
(74, 52) - utility: 25.016
(74, 53) - utility: 26.598
(74, 54) - utility: 26.130
(74, 55) - utility: 25.423
(74, 56) - utility: 23.869
(74, 58) - utility: 41.323
(74, 61) - utility: 38.217
(74, 62) - utility: 43.408
(74, 63) - utility: 42.884
(74, 64) - utility: 41.412
(74, 66) - utility: 95.718
(74, 67) - utility: 91.366
(74, 68) - utility: 89.287
(74, 69) - utility: 87.861
(74, 70) - utility: 84.867
(74, 71) - utility: 84.611
(74, 72) - utility: 83.388
(74, 73) - utility: 82.580
(74, 77) - utility: 76.702
(74, 78) - utility: 75.552
(74, 79) - utility: 64.997
(74, 80) - utility: 61.412
(74, 81) - utility: 65.196
(74, 82) - utility: 65.778
(74, 83) - utility: 58.858
(74, 85) - utility: 53.375
(74, 86) - utility: 65.129
(74, 87) - utility: 83.867
(74, 88) - utility: 83.559
(74, 89) - utility: 81.238
(74, 90) - utility: 67.460
(74, 91) - utility: 60.902
(74, 93) - utility: -4.002
(74, 95) - utility: 59.933
(74, 96) - utility: 62.020
(74, 97) - utility: 61.962
(74, 98) - utility: 61.633
(74, 99) - utility: 55.609
(75, 0) - utility: 49.020
(75, 1) - utility: 43.871
(75, 2) - utility: 42.667
(75, 3) - utility: 42.037
(75, 5) - utility: 49.797
(75, 6) - utility: 49.601
(75, 7) - utility: 48.193
(75, 8) - utility: 47.109
